seed,state_idx,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode
4,783,5,"[2.035358428955078, 1.7766307592391968]","[-1.33114755153656, -1.5898751020431519]","[-4.697653770446777, -4.956381320953369]","[3.3665060997009277, 3.3665058612823486]","[-3.3665060997009277, -3.3665060997009277]",-1,1
4,227,1,"[0.34546151757240295, 0.2553792893886566]","[1.0895425081253052, 0.9994602799415588]","[1.8336234092712402, 1.7435412406921387]","[-0.7440810203552246, -0.7440810203552246]","[0.7440809011459351, 0.7440809607505798]",1,0
4,227,3,"[-1.0960983037948608, -1.3028584718704224]","[1.0263926982879639, 0.8196325302124023]","[3.148883581161499, 2.9421234130859375]","[-2.122490882873535, -2.122490882873535]","[2.122490882873535, 2.122490882873535]",1,0
4,227,5,"[-2.4095873832702637, -2.6492092609405518]","[0.9569186568260193, 0.7172967195510864]","[4.323424339294434, 4.083802700042725]","[-3.3665060997009277, -3.3665060997009277]","[3.3665056228637695, 3.3665060997009277]",1,0
4,80,1,"[-2.76880145072937, -2.8533034324645996]","[-3.5128824710845947, -3.597384214401245]","[-4.25696325302124, -4.341465473175049]","[0.7440810203552246, 0.7440807819366455]","[-0.7440807819366455, -0.7440812587738037]",-1,1
4,80,3,"[-1.0048049688339233, -1.206528902053833]","[-3.127295970916748, -3.329019546508789]","[-5.249786853790283, -5.451510906219482]","[2.122490882873535, 2.122490644454956]","[-2.122490882873535, -2.1224913597106934]",-1,1
4,80,5,"[0.5747207403182983, 0.3396438956260681]","[-2.79178524017334, -3.0268619060516357]","[-6.158291339874268, -6.393367767333984]","[3.3665060997009277, 3.3665058612823486]","[-3.3665060997009277, -3.3665058612823486]",-1,1
4,1060,1,"[1.3284062147140503, 1.4465274810791016]","[0.5843251943588257, 0.702446460723877]","[-0.15975575149059296, -0.041634492576122284]","[0.7440810203552246, 0.7440810203552246]","[-0.7440809607505798, -0.7440809607505798]",-1,1
4,1060,3,"[2.692924976348877, 2.6740684509277344]","[0.570434033870697, 0.5515775680541992]","[-1.552056908607483, -1.570913314819336]","[2.122490882873535, 2.122490882873535]","[-2.122490882873535, -2.122490882873535]",-1,1
4,1060,5,"[3.911921977996826, 3.8418829441070557]","[0.5454160571098328, 0.4753771126270294]","[-2.82108998298645, -2.8911287784576416]","[3.3665058612823486, 3.3665058612823486]","[-3.3665060997009277, -3.3665058612823486]",-1,1
4,570,1,"[-0.3580644130706787, -0.28942015767097473]","[-1.1021454334259033, -1.033501148223877]","[-1.8462263345718384, -1.777582049369812]","[0.7440810203552246, 0.7440810203552246]","[-0.7440809011459351, -0.7440809011459351]",-1,1
4,570,3,"[1.1708853244781494, 1.1073758602142334]","[-0.9516057968139648, -1.0151151418685913]","[-3.074096441268921, -3.137606143951416]","[2.1224911212921143, 2.122490882873535]","[-2.122490644454956, -2.122490882873535]",-1,1
4,570,5,"[2.538281202316284, 2.427942991256714]","[-0.8282248973846436, -0.9385630488395691]","[-4.194730758666992, -4.3050689697265625]","[3.3665060997009277, 3.3665060997009277]","[-3.3665058612823486, -3.3665058612823486]",-1,1
4,1249,1,"[2.378666877746582, 2.428715467453003]","[1.634585976600647, 1.6846344470977783]","[0.8905050158500671, 0.9405534863471985]","[0.7440809011459351, 0.7440810203552246]","[-0.7440809607505798, -0.7440809607505798]",-1,1
4,1249,3,"[3.6407852172851562, 3.560493230819702]","[1.518294334411621, 1.4380022287368774]","[-0.6041965484619141, -0.6844887137413025]","[2.122490882873535, 2.122490882873535]","[-2.122490882873535, -2.122490882873535]",-1,1
4,1249,5,"[4.7673659324646, 4.641881465911865]","[1.4008599519729614, 1.2753753662109375]","[-1.9656459093093872, -2.091130495071411]","[3.3665060997009277, 3.3665060997009277]","[-3.3665058612823486, -3.3665058612823486]",-1,1
4,2929,1,"[0.5335120558738708, 0.6450701355934143]","[-0.2105688899755478, -0.09901082515716553]","[-0.9546498656272888, -0.8430917859077454]","[0.7440809607505798, 0.7440809607505798]","[-0.7440809607505798, -0.7440809607505798]",-1,1
4,2929,3,"[1.9755330085754395, 1.9507533311843872]","[-0.1469579041004181, -0.17173762619495392]","[-2.26944899559021, -2.2942285537719727]","[2.122490882873535, 2.122490882873535]","[-2.1224911212921143, -2.122490882873535]",-1,1
4,2929,5,"[3.2644758224487305, 3.189091205596924]","[-0.1020301803946495, -0.17741483449935913]","[-3.468536138534546, -3.5439207553863525]","[3.3665060997009277, 3.3665060997009277]","[-3.3665058612823486, -3.3665058612823486]",-1,1
4,760,1,"[-3.5819685459136963, -3.7551395893096924]","[-4.326049327850342, -4.499220371246338]","[-5.070130348205566, -5.2433013916015625]","[0.7440807819366455, 0.7440807819366455]","[-0.7440810203552246, -0.7440810203552246]",-1,1
4,760,3,"[-1.7386882305145264, -2.0204360485076904]","[-3.8611791133880615, -4.1429266929626465]","[-5.983669757843018, -6.265417575836182]","[2.122490882873535, 2.122490644454956]","[-2.122490644454956, -2.122490882873535]",-1,1
4,760,5,"[-0.08760891854763031, -0.39490726590156555]","[-3.4541149139404297, -3.761413097381592]","[-6.820620059967041, -7.127918720245361]","[3.3665060997009277, 3.3665058612823486]","[-3.3665051460266113, -3.3665056228637695]",-1,1
4,1670,1,"[1.6825181245803833, 1.6714329719543457]","[0.9384371638298035, 0.9273519515991211]","[0.19435621798038483, 0.18327099084854126]","[0.7440809607505798, 0.7440810203552246]","[-0.7440809607505798, -0.7440809607505798]",-1,1
4,1670,3,"[3.0125110149383545, 2.8770456314086914]","[0.8900200724601746, 0.7545547485351562]","[-1.2324708700180054, -1.367936134338379]","[2.122490882873535, 2.122490882873535]","[-2.122490882873535, -2.122490882873535]",-1,1
4,1670,5,"[4.200348377227783, 4.025069713592529]","[0.8338424563407898, 0.658564031124115]","[-2.532663583755493, -2.707941770553589]","[3.3665058612823486, 3.3665056228637695]","[-3.3665060997009277, -3.3665058612823486]",-1,1
4,778,1,"[-0.5910298228263855, -0.5455440878868103]","[0.15305110812187195, 0.19853688776493073]","[0.8971320986747742, 0.9426178336143494]","[-0.7440809011459351, -0.7440809607505798]","[0.7440810203552246, 0.7440809607505798]",1,0
4,778,3,"[-1.941281795501709, -2.0256917476654053]","[0.18120914697647095, 0.09679917246103287]","[2.3037002086639404, 2.219290018081665]","[-2.122490882873535, -2.122490882873535]","[2.1224911212921143, 2.122490882873535]",1,0
4,778,5,"[-3.172365427017212, -3.3015663623809814]","[0.19414058327674866, 0.06493962556123734]","[3.5606465339660645, 3.431445360183716]","[-3.3665060997009277, -3.3665060997009277]","[3.3665058612823486, 3.3665056228637695]",1,0
4,1539,1,"[3.3063318729400635, 3.5700523853302]","[2.562250852584839, 2.8259716033935547]","[1.8181699514389038, 2.08189058303833]","[0.7440810203552246, 0.7440807819366455]","[-0.7440809011459351, -0.7440810203552246]",-1,1
4,1539,3,"[4.478003025054932, 4.590549945831299]","[2.3555119037628174, 2.4680590629577637]","[0.23302103579044342, 0.3455680012702942]","[2.1224911212921143, 2.122490882873535]","[-2.122490882873535, -2.1224911212921143]",-1,1
4,1539,5,"[5.522954940795898, 5.571507453918457]","[2.1564488410949707, 2.2050015926361084]","[-1.210057020187378, -1.1615043878555298]","[3.3665060997009277, 3.3665058612823486]","[-3.3665058612823486, -3.3665060997009277]",-1,1
4,1851,1,"[-0.5788701772689819, -0.5489097833633423]","[-1.3229511976242065, -1.292990803718567]","[-2.0670320987701416, -2.037071704864502]","[0.7440810203552246, 0.7440810203552246]","[-0.7440809011459351, -0.7440809011459351]",-1,1
4,1851,3,"[0.97160804271698, 0.8731864094734192]","[-1.1508829593658447, -1.2493046522140503]","[-3.27337384223938, -3.371795415878296]","[2.122490882873535, 2.1224911212921143]","[-2.122490882873535, -2.122490882873535]",-1,1
4,1851,5,"[2.358433485031128, 2.2165870666503906]","[-1.0080724954605103, -1.1499191522598267]","[-4.374578475952148, -4.516425132751465]","[3.3665060997009277, 3.3665060997009277]","[-3.3665060997009277, -3.3665060997009277]",-1,1
4,1165,1,"[-0.22003838419914246, -0.22346024215221405]","[0.524042546749115, 0.5206207036972046]","[1.2681235074996948, 1.2647017240524292]","[-0.7440809011459351, -0.7440809607505798]","[0.7440809607505798, 0.7440810203552246]",1,0
4,1165,3,"[-1.606462001800537, -1.735011100769043]","[0.5160289406776428, 0.3874798119068146]","[2.638519763946533, 2.5099709033966064]","[-2.122490882873535, -2.122490882873535]","[2.122490882873535, 2.1224911212921143]",1,0
4,1165,5,"[-2.8701906204223633, -3.03922700881958]","[0.49631544947624207, 0.32727888226509094]","[3.862821102142334, 3.6937849521636963]","[-3.3665060997009277, -3.3665058612823486]","[3.3665056228637695, 3.3665060997009277]",1,0
4,2621,1,"[-0.6089366674423218, -0.8744277358055115]","[0.13514430820941925, -0.13034676015377045]","[0.8792252540588379, 0.6137341856956482]","[-0.7440809607505798, -0.7440809607505798]","[0.7440809607505798, 0.7440809607505798]",1,0
4,2621,3,"[-1.9574427604675293, -2.322509288787842]","[0.1650482565164566, -0.20001831650733948]","[2.28753924369812, 1.922472596168518]","[-2.1224911212921143, -2.122490882873535]","[2.122490882873535, 2.122490882873535]",1,0
4,2621,5,"[-3.18695068359375, -3.569444179534912]","[0.17955538630485535, -0.20293816924095154]","[3.5460612773895264, 3.1635677814483643]","[-3.3665060997009277, -3.3665060997009277]","[3.3665058612823486, 3.3665058612823486]",1,0
4,872,1,"[-4.894280910491943, -4.82018518447876]","[-4.150199890136719, -4.076104164123535]","[-3.406118869781494, -3.3320233821868896]","[-0.7440810203552246, -0.7440810203552246]","[0.7440810203552246, 0.7440807819366455]",1,0
4,872,3,"[-5.824965953826904, -5.8835554122924805]","[-3.70247483253479, -3.7610645294189453]","[-1.5799838304519653, -1.6385736465454102]","[-2.1224911212921143, -2.122490882873535]","[2.122490882873535, 2.122490882873535]",1,0
4,872,5,"[-6.6773905754089355, -6.78328800201416]","[-3.3108842372894287, -3.4167823791503906]","[0.05562179535627365, -0.05027646943926811]","[-3.366506338119507, -3.3665056228637695]","[3.3665060997009277, 3.3665058612823486]",1,0
4,399,1,"[1.7667078971862793, 2.129826068878174]","[2.510788917541504, 2.8739070892333984]","[3.2548696994781494, 3.617987871170044]","[-0.7440810203552246, -0.7440810203552246]","[0.7440807819366455, 0.7440807819366455]",1,0
4,399,3,"[0.18657651543617249, 0.3888297379016876]","[2.309067487716675, 2.5113205909729004]","[4.431558132171631, 4.633811950683594]","[-2.122490882873535, -2.122490882873535]","[2.122490644454956, 2.1224913597106934]",1,0
4,399,5,"[-1.251973271369934, -1.1224607229232788]","[2.114532709121704, 2.2440450191497803]","[5.481038570404053, 5.610551834106445]","[-3.3665060997009277, -3.3665056228637695]","[3.3665058612823486, 3.366506814956665]",1,0
4,2579,1,"[-1.1892023086547852, -1.1827563047409058]","[-0.4451214075088501, -0.43867531418800354]","[0.29895955324172974, 0.3054056465625763]","[-0.7440809011459351, -0.7440810203552246]","[0.7440809607505798, 0.7440809607505798]",1,0
4,2579,3,"[-2.4811325073242188, -2.600775718688965]","[-0.35864153504371643, -0.4782848358154297]","[1.7638493776321411, 1.6442060470581055]","[-2.122490882873535, -2.122490882873535]","[2.122490882873535, 2.122490882873535]",1,0
4,2579,5,"[-3.659580707550049, -3.8205795288085938]","[-0.2930746376514435, -0.4540736973285675]","[3.0734312534332275, 2.9124321937561035]","[-3.3665060997009277, -3.3665058612823486]","[3.3665058612823486, 3.3665058612823486]",1,0
4,2864,1,"[1.8493231534957886, 1.9982357025146484]","[2.5934040546417236, 2.742316722869873]","[3.3374850749969482, 3.4863975048065186]","[-0.7440809011459351, -0.7440810203552246]","[0.7440810203552246, 0.7440807819366455]",1,0
4,2864,3,"[0.2611367702484131, 0.2700694501399994]","[2.3836276531219482, 2.3925604820251465]","[4.5061187744140625, 4.515051364898682]","[-2.122490882873535, -2.1224911212921143]","[2.1224911212921143, 2.122490882873535]",1,0
4,2864,5,"[-1.1846826076507568, -1.2296417951583862]","[2.181823253631592, 2.136864185333252]","[5.5483293533325195, 5.50337028503418]","[-3.3665058612823486, -3.3665060997009277]","[3.3665060997009277, 3.3665060997009277]",1,0
4,2054,1,"[5.833996772766113, 5.833529949188232]","[5.089915752410889, 5.089448928833008]","[4.345834732055664, 4.345367908477783]","[0.7440810203552246, 0.7440810203552246]","[-0.7440810203552246, -0.7440810203552246]",-1,1
4,2054,3,"[6.759220600128174, 6.633338451385498]","[4.636729717254639, 4.510847091674805]","[2.5142385959625244, 2.3883562088012695]","[2.122490882873535, 2.1224913597106934]","[-2.1224911212921143, -2.122490882873535]",-1,1
4,2054,5,"[7.581753730773926, 7.41512393951416]","[4.215248107910156, 4.048617839813232]","[0.8487417697906494, 0.6821119785308838]","[3.3665056228637695, 3.3665060997009277]","[-3.366506338119507, -3.3665058612823486]",-1,1
4,139,1,"[0.4439905881881714, 0.564176082611084]","[1.188071608543396, 1.3082571029663086]","[1.932152509689331, 2.052338123321533]","[-0.7440810203552246, -0.7440810203552246]","[0.7440809011459351, 0.7440810203552246]",1,0
4,139,3,"[-1.0071758031845093, -1.0241693258285522]","[1.1153151988983154, 1.0983216762542725]","[3.2378060817718506, 3.2208127975463867]","[-2.122490882873535, -2.122490882873535]","[2.122490882873535, 2.1224911212921143]",1,0
4,139,5,"[-2.3293347358703613, -2.3976924419403076]","[1.0371713638305664, 0.9688136577606201]","[4.403676986694336, 4.335319995880127]","[-3.3665060997009277, -3.3665060997009277]","[3.3665056228637695, 3.366506338119507]",1,0
4,460,1,"[-0.4769219160079956, -0.39772874116897583]","[0.26715904474258423, 0.346352219581604]","[1.011240005493164, 1.090433120727539]","[-0.7440809607505798, -0.7440809607505798]","[0.7440809607505798, 0.7440809011459351]",1,0
4,460,3,"[-1.8382993936538696, -1.8922884464263916]","[0.2841915488243103, 0.23020251095294952]","[2.4066824913024902, 2.3526933193206787]","[-2.122490882873535, -2.122490882873535]","[2.122490882873535, 2.122490882873535]",1,0
4,460,5,"[-3.0794239044189453, -3.1811699867248535]","[0.2870821952819824, 0.1853361427783966]","[3.653588056564331, 3.551841974258423]","[-3.3665060997009277, -3.3665060997009277]","[3.3665058612823486, 3.3665058612823486]",1,0
4,979,1,"[-0.14201675355434418, 0.02570801042020321]","[-0.8860977292060852, -0.7183729410171509]","[-1.630178689956665, -1.4624539613723755]","[0.7440809607505798, 0.7440809607505798]","[-0.7440809607505798, -0.7440810203552246]",-1,1
4,979,3,"[1.365868330001831, 1.3917789459228516]","[-0.7566226720809937, -0.7307119369506836]","[-2.8791134357452393, -2.8532028198242188]","[2.122490882873535, 2.122490882873535]","[-2.122490882873535, -2.122490882873535]",-1,1
4,979,5,"[2.7142534255981445, 2.684616804122925]","[-0.6522526144981384, -0.6818891763687134]","[-4.018758296966553, -4.048395156860352]","[3.3665060997009277, 3.3665060997009277]","[-3.3665056228637695, -3.3665060997009277]",-1,1
4,1781,1,"[-1.3326202630996704, -1.2295442819595337]","[-0.5885393023490906, -0.48546338081359863]","[0.15554164350032806, 0.2586175799369812]","[-0.7440809607505798, -0.7440809011459351]","[0.7440809607505798, 0.7440809607505798]",1,0
4,1781,3,"[-2.610567092895508, -2.6430020332336426]","[-0.48807618021965027, -0.5205110311508179]","[1.6344146728515625, 1.6019798517227173]","[-2.122490882873535, -2.122490882873535]","[2.122490882873535, 2.122490882873535]",1,0
4,1781,5,"[-3.776395320892334, -3.8586888313293457]","[-0.40988942980766296, -0.4921828508377075]","[2.9566166400909424, 2.8743231296539307]","[-3.3665058612823486, -3.3665060997009277]","[3.3665060997009277, 3.3665060997009277]",1,0
4,2304,1,"[0.6246804594993591, 0.6219108700752258]","[-0.1194005012512207, -0.12217006832361221]","[-0.8634814620018005, -0.8662510514259338]","[0.7440809607505798, 0.7440809607505798]","[-0.7440809607505798, -0.7440809607505798]",-1,1
4,2304,3,"[2.057812452316284, 1.92985200881958]","[-0.06467842310667038, -0.1926388442516327]","[-2.187169313430786, -2.3151297569274902]","[2.122490882873535, 2.122490882873535]","[-2.122490882873535, -2.122490882873535]",-1,1
4,2304,5,"[3.338732957839966, 3.1702277660369873]","[-0.027772944420576096, -0.1962781846523285]","[-3.3942790031433105, -3.56278395652771]","[3.3665058612823486, 3.3665058612823486]","[-3.3665060997009277, -3.3665058612823486]",-1,1
4,2155,1,"[-1.5594426393508911, -1.5548638105392456]","[-0.8153616189956665, -0.8107828497886658]","[-0.07128068804740906, -0.06670189648866653]","[-0.7440810203552246, -0.7440809607505798]","[0.7440809011459351, 0.7440809607505798]",1,0
4,2155,3,"[-2.815274238586426, -2.936602830886841]","[-0.6927833557128906, -0.8141118884086609]","[1.4297075271606445, 1.308379054069519]","[-2.122490882873535, -2.122490882873535]","[2.122490882873535, 2.122490882873535]",1,0
4,2155,5,"[-3.961143732070923, -4.123663425445557]","[-0.5946376919746399, -0.7571576237678528]","[2.7718682289123535, 2.6093482971191406]","[-3.3665060997009277, -3.3665058612823486]","[3.3665058612823486, 3.3665058612823486]",1,0
4,2992,1,"[0.6558849215507507, 0.4492975175380707]","[1.3999658823013306, 1.1933784484863281]","[2.1440467834472656, 1.9374594688415527]","[-0.7440809607505798, -0.7440809011459351]","[0.7440809011459351, 0.7440810203552246]",1,0
4,2992,3,"[-0.8159412145614624, -1.1278471946716309]","[1.3065497875213623, 0.9946436285972595]","[3.4290406703948975, 3.1171345710754395]","[-2.122490882873535, -2.122490882873535]","[2.122490882873535, 2.122490882873535]",1,0
4,2992,5,"[-2.156745433807373, -2.4912614822387695]","[1.2097605466842651, 0.8752442598342896]","[4.576266765594482, 4.241750240325928]","[-3.3665060997009277, -3.3665056228637695]","[3.3665060997009277, 3.3665060997009277]",1,0
